Class,Subject,Chapter,Title,Resource Types,DIKSHA,YouTube,NCERT,GeoGebra,PhET
7,Mathematics,104,Expressions Using Letter-Numbers,video; image; document/reading; quiz; worksheet; audio/read-aloud; interactive-math; worked-example-animation,https://diksha.gov.in/search?query=NCERT+Class+7+Mathematics+Expressions+Using+Letter-Numbers,https://www.youtube.com/results?search_query=Class+7+Mathematics+Expressions+Using+Letter-Numbers+explanation,https://ncert.nic.in/textbook.php,https://www.geogebra.org/search/Expressions+Using+Letter-Numbers,
7,Mathematics,105,Parallel and Intersecting Lines,video; image; document/reading; quiz; worksheet; audio/read-aloud; interactive-math; worked-example-animation,https://diksha.gov.in/search?query=NCERT+Class+7+Mathematics+Parallel+and+Intersecting+Lines,https://www.youtube.com/results?search_query=Class+7+Mathematics+Parallel+and+Intersecting+Lines+explanation,https://ncert.nic.in/textbook.php,https://www.geogebra.org/search/Parallel+and+Intersecting+Lines,
7,Mathematics,106,Number Play,video; image; document/reading; quiz; worksheet; audio/read-aloud; interactive-math; worked-example-animation,https://diksha.gov.in/search?query=NCERT+Class+7+Mathematics+Number+Play,https://www.youtube.com/results?search_query=Class+7+Mathematics+Number+Play+explanation,https://ncert.nic.in/textbook.php,https://www.geogebra.org/search/Number+Play,
7,Mathematics,107,A Tale of Three Intersecting Lines,video; image; document/reading; quiz; worksheet; audio/read-aloud; interactive-math; worked-example-animation,https://diksha.gov.in/search?query=NCERT+Class+7+Mathematics+A+Tale+of+Three+Intersecting+Lines,https://www.youtube.com/results?search_query=Class+7+Mathematics+A+Tale+of+Three+Intersecting+Lines+explanation,https://ncert.nic.in/textbook.php,https://www.geogebra.org/search/A+Tale+of+Three+Intersecting+Lines,
7,Mathematics,108,Working with Fractions,video; image; document/reading; quiz; worksheet; audio/read-aloud; interactive-math; worked-example-animation,https://diksha.gov.in/search?query=NCERT+Class+7+Mathematics+Working+with+Fractions,https://www.youtube.com/results?search_query=Class+7+Mathematics+Working+with+Fractions+explanation,https://ncert.nic.in/textbook.php,https://www.geogebra.org/search/Working+with+Fractions,
7,Mathematics,201,Geometric Twins,video; image; document/reading; quiz; worksheet; audio/read-aloud; interactive-math; worked-example-animation,https://diksha.gov.in/search?query=NCERT+Class+7+Mathematics+Geometric+Twins,https://www.youtube.com/results?search_query=Class+7+Mathematics+Geometric+Twins+explanation,https://ncert.nic.in/textbook.php,https://www.geogebra.org/search/Geometric+Twins,
7,Mathematics,202,Operations with Integers,video; image; document/reading; quiz; worksheet; audio/read-aloud; interactive-math; worked-example-animation,https://diksha.gov.in/search?query=NCERT+Class+7+Mathematics+Operations+with+Integers,https://www.youtube.com/results?search_query=Class+7+Mathematics+Operations+with+Integers+explanation,https://ncert.nic.in/textbook.php,https://www.geogebra.org/search/Operations+with+Integers,
7,Mathematics,203,Finding Common Ground,video; image; document/reading; quiz; worksheet; audio/read-aloud; interactive-math; worked-example-animation,https://diksha.gov.in/search?query=NCERT+Class+7+Mathematics+Finding+Common+Ground,https://www.youtube.com/results?search_query=Class+7+Mathematics+Finding+Common+Ground+explanation,https://ncert.nic.in/textbook.php,https://www.geogebra.org/search/Finding+Common+Ground,
7,Mathematics,204,Another Peek Beyond the Point,video; image; document/reading; quiz; worksheet; audio/read-aloud; interactive-math; worked-example-animation,https://diksha.gov.in/search?query=NCERT+Class+7+Mathematics+Another+Peek+Beyond+the+Point,https://www.youtube.com/results?search_query=Class+7+Mathematics+Another+Peek+Beyond+the+Point+explanation,https://ncert.nic.in/textbook.php,https://www.geogebra.org/search/Another+Peek+Beyond+the+Point,
7,Mathematics,205,Connecting the Dots…,video; image; document/reading; quiz; worksheet; audio/read-aloud; interactive-math; worked-example-animation,https://diksha.gov.in/search?query=NCERT+Class+7+Mathematics+Connecting+the+Dots%E2%80%A6,https://www.youtube.com/results?search_query=Class+7+Mathematics+Connecting+the+Dots%E2%80%A6+explanation,https://ncert.nic.in/textbook.php,https://www.geogebra.org/search/Connecting+the+Dots%E2%80%A6,
7,Mathematics,206,Constructions and Tilings,video; image; document/reading; quiz; worksheet; audio/read-aloud; interactive-math; worked-example-animation,https://diksha.gov.in/search?query=NCERT+Class+7+Mathematics+Constructions+and+Tilings,https://www.youtube.com/results?search_query=Class+7+Mathematics+Constructions+and+Tilings+explanation,https://ncert.nic.in/textbook.php,https://www.geogebra.org/search/Constructions+and+Tilings,
7,Mathematics,207,Finding the Unknown,video; image; document/reading; quiz; worksheet; audio/read-aloud; interactive-math; worked-example-animation,https://diksha.gov.in/search?query=NCERT+Class+7+Mathematics+Finding+the+Unknown,https://www.youtube.com/results?search_query=Class+7+Mathematics+Finding+the+Unknown+explanation,https://ncert.nic.in/textbook.php,https://www.geogebra.org/search/Finding+the+Unknown,
7,Science,101,The Ever-Evolving World of Science,video; image; document/reading; quiz; worksheet; audio/read-aloud; experiment/demonstration; diagram/process-animation; simulation,https://diksha.gov.in/search?query=NCERT+Class+7+Science+The+Ever-Evolving+World+of+Science,https://www.youtube.com/results?search_query=Class+7+Science+The+Ever-Evolving+World+of+Science+explanation,https://ncert.nic.in/textbook.php,,https://phet.colorado.edu/en/simulations/filter?subjects=The+Ever-Evolving+World+of+Science
7,Science,102,"Exploring Substances: Acidic, Basic, and Neutral",video; image; document/reading; quiz; worksheet; audio/read-aloud; experiment/demonstration; diagram/process-animation; simulation,https://diksha.gov.in/search?query=NCERT+Class+7+Science+Exploring+Substances%3A+Acidic%2C+Basic%2C+and+Neutral,https://www.youtube.com/results?search_query=Class+7+Science+Exploring+Substances%3A+Acidic%2C+Basic%2C+and+Neutral+explanation,https://ncert.nic.in/textbook.php,,https://phet.colorado.edu/en/simulations/filter?subjects=Exploring+Substances%3A+Acidic%2C+Basic%2C+and+Neutral
7,Science,103,Electricity: Circuits and their Components,video; image; document/reading; quiz; worksheet; audio/read-aloud; experiment/demonstration; diagram/process-animation; simulation,https://diksha.gov.in/search?query=NCERT+Class+7+Science+Electricity%3A+Circuits+and+their+Components,https://www.youtube.com/results?search_query=Class+7+Science+Electricity%3A+Circuits+and+their+Components+explanation,https://ncert.nic.in/textbook.php,,https://phet.colorado.edu/en/simulations/filter?subjects=Electricity%3A+Circuits+and+their+Components
7,Science,104,The World of Metals and Non-metals,video; image; document/reading; quiz; worksheet; audio/read-aloud; experiment/demonstration; diagram/process-animation; simulation,https://diksha.gov.in/search?query=NCERT+Class+7+Science+The+World+of+Metals+and+Non-metals,https://www.youtube.com/results?search_query=Class+7+Science+The+World+of+Metals+and+Non-metals+explanation,https://ncert.nic.in/textbook.php,,https://phet.colorado.edu/en/simulations/filter?subjects=The+World+of+Metals+and+Non-metals
7,Science,105,Changes Around Us: Physical and Chemical,video; image; document/reading; quiz; worksheet; audio/read-aloud; experiment/demonstration; diagram/process-animation; simulation,https://diksha.gov.in/search?query=NCERT+Class+7+Science+Changes+Around+Us%3A+Physical+and+Chemical,https://www.youtube.com/results?search_query=Class+7+Science+Changes+Around+Us%3A+Physical+and+Chemical+explanation,https://ncert.nic.in/textbook.php,,https://phet.colorado.edu/en/simulations/filter?subjects=Changes+Around+Us%3A+Physical+and+Chemical
7,Science,106,Adolescence: A Stage of Growth and Change,video; image; document/reading; quiz; worksheet; audio/read-aloud; experiment/demonstration; diagram/process-animation; simulation,https://diksha.gov.in/search?query=NCERT+Class+7+Science+Adolescence%3A+A+Stage+of+Growth+and+Change,https://www.youtube.com/results?search_query=Class+7+Science+Adolescence%3A+A+Stage+of+Growth+and+Change+explanation,https://ncert.nic.in/textbook.php,,https://phet.colorado.edu/en/simulations/filter?subjects=Adolescence%3A+A+Stage+of+Growth+and+Change
7,Science,107,Heat Transfer in Nature,video; image; document/reading; quiz; worksheet; audio/read-aloud; experiment/demonstration; diagram/process-animation; simulation,https://diksha.gov.in/search?query=NCERT+Class+7+Science+Heat+Transfer+in+Nature,https://www.youtube.com/results?search_query=Class+7+Science+Heat+Transfer+in+Nature+explanation,https://ncert.nic.in/textbook.php,,https://phet.colorado.edu/en/simulations/filter?subjects=Heat+Transfer+in+Nature
7,Science,108,Measurement of Time and Motion,video; image; document/reading; quiz; worksheet; audio/read-aloud; experiment/demonstration; diagram/process-animation; simulation,https://diksha.gov.in/search?query=NCERT+Class+7+Science+Measurement+of+Time+and+Motion,https://www.youtube.com/results?search_query=Class+7+Science+Measurement+of+Time+and+Motion+explanation,https://ncert.nic.in/textbook.php,,https://phet.colorado.edu/en/simulations/filter?subjects=Measurement+of+Time+and+Motion
7,Science,109,Life Processes in Animals,video; image; document/reading; quiz; worksheet; audio/read-aloud; experiment/demonstration; diagram/process-animation; simulation,https://diksha.gov.in/search?query=NCERT+Class+7+Science+Life+Processes+in+Animals,https://www.youtube.com/results?search_query=Class+7+Science+Life+Processes+in+Animals+explanation,https://ncert.nic.in/textbook.php,,https://phet.colorado.edu/en/simulations/filter?subjects=Life+Processes+in+Animals
7,Science,110,Life Processes in Plants,video; image; document/reading; quiz; worksheet; audio/read-aloud; experiment/demonstration; diagram/process-animation; simulation,https://diksha.gov.in/search?query=NCERT+Class+7+Science+Life+Processes+in+Plants,https://www.youtube.com/results?search_query=Class+7+Science+Life+Processes+in+Plants+explanation,https://ncert.nic.in/textbook.php,,https://phet.colorado.edu/en/simulations/filter?subjects=Life+Processes+in+Plants
7,Science,111,Light: Shadows and Reflections,video; image; document/reading; quiz; worksheet; audio/read-aloud; experiment/demonstration; diagram/process-animation; simulation,https://diksha.gov.in/search?query=NCERT+Class+7+Science+Light%3A+Shadows+and+Reflections,https://www.youtube.com/results?search_query=Class+7+Science+Light%3A+Shadows+and+Reflections+explanation,https://ncert.nic.in/textbook.php,,https://phet.colorado.edu/en/simulations/filter?subjects=Light%3A+Shadows+and+Reflections
7,Science,112,"Earth, Moon, and the Sun",video; image; document/reading; quiz; worksheet; audio/read-aloud; experiment/demonstration; diagram/process-animation; simulation; map/atlas,https://diksha.gov.in/search?query=NCERT+Class+7+Science+Earth%2C+Moon%2C+and+the+Sun,https://www.youtube.com/results?search_query=Class+7+Science+Earth%2C+Moon%2C+and+the+Sun+explanation,https://ncert.nic.in/textbook.php,,https://phet.colorado.edu/en/simulations/filter?subjects=Earth%2C+Moon%2C+and+the+Sun
7,Social Science,101,Geographical Diversity of India,video; image; document/reading; quiz; worksheet; audio/read-aloud; map; timeline; historical/geographical-visual; map/atlas,https://diksha.gov.in/search?query=NCERT+Class+7+Social+Science+Geographical+Diversity+of+India,https://www.youtube.com/results?search_query=Class+7+Social+Science+Geographical+Diversity+of+India+explanation,https://ncert.nic.in/textbook.php,,
7,Social Science,102,Understanding the Weather,video; image; document/reading; quiz; worksheet; audio/read-aloud; map; timeline; historical/geographical-visual,https://diksha.gov.in/search?query=NCERT+Class+7+Social+Science+Understanding+the+Weather,https://www.youtube.com/results?search_query=Class+7+Social+Science+Understanding+the+Weather+explanation,https://ncert.nic.in/textbook.php,,
7,Social Science,103,Climates of India,video; image; document/reading; quiz; worksheet; audio/read-aloud; map; timeline; historical/geographical-visual; map/atlas,https://diksha.gov.in/search?query=NCERT+Class+7+Social+Science+Climates+of+India,https://www.youtube.com/results?search_query=Class+7+Social+Science+Climates+of+India+explanation,https://ncert.nic.in/textbook.php,,
7,Social Science,104,New Beginnings: Cities and States,video; image; document/reading; quiz; worksheet; audio/read-aloud; map; timeline; historical/geographical-visual,https://diksha.gov.in/search?query=NCERT+Class+7+Social+Science+New+Beginnings%3A+Cities+and+States,https://www.youtube.com/results?search_query=Class+7+Social+Science+New+Beginnings%3A+Cities+and+States+explanation,https://ncert.nic.in/textbook.php,,
7,Social Science,105,The Rise of Empires,video; image; document/reading; quiz; worksheet; audio/read-aloud; map; timeline; historical/geographical-visual,https://diksha.gov.in/search?query=NCERT+Class+7+Social+Science+The+Rise+of+Empires,https://www.youtube.com/results?search_query=Class+7+Social+Science+The+Rise+of+Empires+explanation,https://ncert.nic.in/textbook.php,,
7,Social Science,106,The Age of Reorganisation,video; image; document/reading; quiz; worksheet; audio/read-aloud; map; timeline; historical/geographical-visual,https://diksha.gov.in/search?query=NCERT+Class+7+Social+Science+The+Age+of+Reorganisation,https://www.youtube.com/results?search_query=Class+7+Social+Science+The+Age+of+Reorganisation+explanation,https://ncert.nic.in/textbook.php,,
7,Social Science,107,The Gupta Era: An Age of Tireless Creativity,video; image; document/reading; quiz; worksheet; audio/read-aloud; map; timeline; historical/geographical-visual,https://diksha.gov.in/search?query=NCERT+Class+7+Social+Science+The+Gupta+Era%3A+An+Age+of+Tireless+Creativity,https://www.youtube.com/results?search_query=Class+7+Social+Science+The+Gupta+Era%3A+An+Age+of+Tireless+Creativity+explanation,https://ncert.nic.in/textbook.php,,
7,Social Science,108,How the Land Becomes Sacred,video; image; document/reading; quiz; worksheet; audio/read-aloud; map; timeline; historical/geographical-visual,https://diksha.gov.in/search?query=NCERT+Class+7+Social+Science+How+the+Land+Becomes+Sacred,https://www.youtube.com/results?search_query=Class+7+Social+Science+How+the+Land+Becomes+Sacred+explanation,https://ncert.nic.in/textbook.php,,
7,Social Science,109,From the Rulers to the Ruled: Types of Governments,video; image; document/reading; quiz; worksheet; audio/read-aloud; map; timeline; historical/geographical-visual,https://diksha.gov.in/search?query=NCERT+Class+7+Social+Science+From+the+Rulers+to+the+Ruled%3A+Types+of+Governments,https://www.youtube.com/results?search_query=Class+7+Social+Science+From+the+Rulers+to+the+Ruled%3A+Types+of+Governments+explanation,https://ncert.nic.in/textbook.php,,
7,Social Science,110,The Constitution of India — An Introduction,video; image; document/reading; quiz; worksheet; audio/read-aloud; map; timeline; historical/geographical-visual; map/atlas,https://diksha.gov.in/search?query=NCERT+Class+7+Social+Science+The+Constitution+of+India+%E2%80%94+An+Introduction,https://www.youtube.com/results?search_query=Class+7+Social+Science+The+Constitution+of+India+%E2%80%94+An+Introduction+explanation,https://ncert.nic.in/textbook.php,,
7,Social Science,111,From Barter to Money,video; image; document/reading; quiz; worksheet; audio/read-aloud; map; timeline; historical/geographical-visual,https://diksha.gov.in/search?query=NCERT+Class+7+Social+Science+From+Barter+to+Money,https://www.youtube.com/results?search_query=Class+7+Social+Science+From+Barter+to+Money+explanation,https://ncert.nic.in/textbook.php,,
7,Social Science,112,Understanding Markets,video; image; document/reading; quiz; worksheet; audio/read-aloud; map; timeline; historical/geographical-visual,https://diksha.gov.in/search?query=NCERT+Class+7+Social+Science+Understanding+Markets,https://www.youtube.com/results?search_query=Class+7+Social+Science+Understanding+Markets+explanation,https://ncert.nic.in/textbook.php,,
7,Social Science,201,The Story of Indian Farming,video; image; document/reading; quiz; worksheet; audio/read-aloud; map; timeline; historical/geographical-visual; map/atlas,https://diksha.gov.in/search?query=NCERT+Class+7+Social+Science+The+Story+of+Indian+Farming,https://www.youtube.com/results?search_query=Class+7+Social+Science+The+Story+of+Indian+Farming+explanation,https://ncert.nic.in/textbook.php,,
7,Social Science,202,India and Her Neighbours,video; image; document/reading; quiz; worksheet; audio/read-aloud; map; timeline; historical/geographical-visual; map/atlas,https://diksha.gov.in/search?query=NCERT+Class+7+Social+Science+India+and+Her+Neighbours,https://www.youtube.com/results?search_query=Class+7+Social+Science+India+and+Her+Neighbours+explanation,https://ncert.nic.in/textbook.php,,
7,Social Science,203,Empires and Kingdoms: 6th to 10th Centuries,video; image; document/reading; quiz; worksheet; audio/read-aloud; map; timeline; historical/geographical-visual,https://diksha.gov.in/search?query=NCERT+Class+7+Social+Science+Empires+and+Kingdoms%3A+6th+to+10th+Centuries,https://www.youtube.com/results?search_query=Class+7+Social+Science+Empires+and+Kingdoms%3A+6th+to+10th+Centuries+explanation,https://ncert.nic.in/textbook.php,,
7,Social Science,204,Turning Tides: 11th and 12th Centuries,video; image; document/reading; quiz; worksheet; audio/read-aloud; map; timeline; historical/geographical-visual,https://diksha.gov.in/search?query=NCERT+Class+7+Social+Science+Turning+Tides%3A+11th+and+12th+Centuries,https://www.youtube.com/results?search_query=Class+7+Social+Science+Turning+Tides%3A+11th+and+12th+Centuries+explanation,https://ncert.nic.in/textbook.php,,
7,Social Science,205,"India, a Home to Many",video; image; document/reading; quiz; worksheet; audio/read-aloud; map; timeline; historical/geographical-visual; map/atlas,https://diksha.gov.in/search?query=NCERT+Class+7+Social+Science+India%2C+a+Home+to+Many,https://www.youtube.com/results?search_query=Class+7+Social+Science+India%2C+a+Home+to+Many+explanation,https://ncert.nic.in/textbook.php,,
7,Social Science,206,"The State, the Government, and You",video; image; document/reading; quiz; worksheet; audio/read-aloud; map; timeline; historical/geographical-visual,https://diksha.gov.in/search?query=NCERT+Class+7+Social+Science+The+State%2C+the+Government%2C+and+You,https://www.youtube.com/results?search_query=Class+7+Social+Science+The+State%2C+the+Government%2C+and+You+explanation,https://ncert.nic.in/textbook.php,,
7,Social Science,207,Infrastructure: Engine of India’s Development,video; image; document/reading; quiz; worksheet; audio/read-aloud; map; timeline; historical/geographical-visual; map/atlas,https://diksha.gov.in/search?query=NCERT+Class+7+Social+Science+Infrastructure%3A+Engine+of+India%E2%80%99s+Development,https://www.youtube.com/results?search_query=Class+7+Social+Science+Infrastructure%3A+Engine+of+India%E2%80%99s+Development+explanation,https://ncert.nic.in/textbook.php,,
7,Social Science,208,Banks and the Magic of Finance,video; image; document/reading; quiz; worksheet; audio/read-aloud; map; timeline; historical/geographical-visual,https://diksha.gov.in/search?query=NCERT+Class+7+Social+Science+Banks+and+the+Magic+of+Finance,https://www.youtube.com/results?search_query=Class+7+Social+Science+Banks+and+the+Magic+of+Finance+explanation,https://ncert.nic.in/textbook.php,,
